total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
1780,1779.73,0.0196319,9.35342e-08,0.321562,0.555031
1781,1780.73,0.0196305,1.01418e-07,0.321562,0.555032
1782,1781.73,0.0196291,6.39785e-08,0.32156,0.555031
1783,1782.73,0.0196276,9.35359e-08,0.321562,0.555031
1784,1783.73,0.0196263,9.35348e-08,0.321561,0.555031
1785,1784.74,0.0196248,6.3978e-08,0.32156,0.555031
1786,1785.74,0.0196234,6.3981e-08,0.32156,0.555031
1787,1786.74,0.019622,9.35353e-08,0.321562,0.555031
1788,1787.74,0.0196206,9.35359e-08,0.321562,0.555031
1789,1788.74,0.0196192,1.01418e-07,0.321562,0.555032
1790,1789.74,0.0196177,6.39797e-08,0.32156,0.555031
1791,1790.74,0.0196163,6.61305e-08,0.32156,0.555031
1792,1791.74,0.0196149,9.35353e-08,0.321562,0.555031
1793,1792.74,0.0196135,9.38608e-08,0.321562,0.555031
1794,1793.74,0.019612,6.3978e-08,0.32156,0.55503
1795,1794.74,0.0196106,6.39797e-08,0.32156,0.555031
1796,1795.74,0.0196092,6.61317e-08,0.32156,0.555031
1797,1796.74,0.0196078,9.35353e-08,0.321562,0.555031
1798,1797.74,0.0196064,9.38605e-08,0.321562,0.555031
1799,1798.74,0.0196049,6.39797e-08,0.32156,0.555031
1800,1799.74,0.0196036,6.39785e-08,0.32156,0.555031
1801,1800.74,0.0196022,6.61145e-08,0.32156,0.555031
1802,1801.74,0.0196007,9.35348e-08,0.321562,0.555031
1803,1802.74,0.0195993,9.35342e-08,0.321562,0.555031
1804,1803.74,0.0195979,1.01118e-07,0.321562,0.555032
1805,1804.74,0.0195965,6.39793e-08,0.32156,0.555031
1806,1805.74,0.0195951,6.39772e-08,0.32156,0.555031
1807,1806.74,0.0195937,9.35365e-08,0.321562,0.555031
1808,1807.74,0.0195923,9.35365e-08,0.321562,0.555031
1809,1808.74,0.0195909,9.35356e-08,0.321562,0.555031
1810,1809.74,0.0195894,5.46418e-08,0.32156,0.55503
1811,1810.74,0.019588,6.3978e-08,0.32156,0.555031
1812,1811.74,0.0195866,6.3978e-08,0.32156,0.555031
1813,1812.74,0.0195852,6.61132e-08,0.32156,0.555031
1814,1813.74,0.0195838,9.35353e-08,0.321562,0.555031
1815,1814.74,0.0195824,9.35339e-08,0.321562,0.555031
1816,1815.74,0.019581,9.35345e-08,0.321562,0.555031
1817,1816.74,0.0195796,9.35359e-08,0.321562,0.555031
1818,1817.74,0.0195782,1.01418e-07,0.321562,0.555032
1819,1818.74,0.0195767,6.39801e-08,0.32156,0.555031
1820,1819.74,0.0195753,6.39785e-08,0.32156,0.555031
1821,1820.74,0.0195739,6.39797e-08,0.32156,0.555031
1822,1821.74,0.0195725,6.61132e-08,0.32156,0.555031
1823,1822.74,0.0195711,9.35342e-08,0.321562,0.555031
1824,1823.74,0.0195697,9.35345e-08,0.321562,0.555031
1825,1824.74,0.0195683,9.35356e-08,0.321562,0.555031
1826,1825.74,0.0195669,9.35356e-08,0.321562,0.555031
1827,1826.74,0.0195655,9.35368e-08,0.321562,0.555031
1828,1827.74,0.0195641,5.46413e-08,0.32156,0.55503
1829,1828.74,0.0195627,6.39763e-08,0.32156,0.555031
1830,1829.74,0.0195613,6.39776e-08,0.32156,0.555031
1831,1830.74,0.0195599,6.36723e-08,0.32156,0.555031
1832,1831.74,0.0195585,6.39789e-08,0.32156,0.555031
1833,1832.74,0.0195571,6.3978e-08,0.32156,0.555031
1834,1833.74,0.0195557,9.21295e-08,0.321562,0.555031
1835,1834.74,0.0195543,6.61149e-08,0.32156,0.555031
1836,1835.74,0.0195529,9.35351e-08,0.321562,0.555031
1837,1836.74,0.0195515,9.3533e-08,0.321562,0.555031
1838,1837.74,0.0195501,9.35339e-08,0.321562,0.555031
1839,1838.74,0.0195487,9.35353e-08,0.321562,0.555031
1840,1839.74,0.0195473,9.35348e-08,0.321562,0.555031
1841,1840.74,0.0195459,9.35348e-08,0.321562,0.555031
1842,1841.74,0.0195445,9.35353e-08,0.321562,0.555031
1843,1842.74,0.0195431,9.35348e-08,0.321562,0.555031
1844,1843.74,0.0195417,9.35348e-08,0.321562,0.555031
1845,1844.74,0.0195403,9.35342e-08,0.321562,0.555031
1846,1845.74,0.0195389,9.35345e-08,0.321562,0.555031
1847,1846.74,0.0195375,9.35345e-08,0.321562,0.555031
1848,1847.74,0.0195361,9.35348e-08,0.321562,0.555031
1849,1848.74,0.0195347,9.35339e-08,0.321562,0.555031
1850,1849.74,0.0195333,9.35345e-08,0.321562,0.555031
1851,1850.74,0.0195319,9.35365e-08,0.321562,0.555031
1852,1851.74,0.0195305,9.35353e-08,0.321562,0.555031
1853,1852.74,0.0195291,9.35356e-08,0.321562,0.555031
1854,1853.74,0.0195277,9.35342e-08,0.321562,0.555031
1855,1854.74,0.0195263,9.35348e-08,0.321562,0.555031
1856,1855.74,0.0195249,9.35348e-08,0.321562,0.555031
1857,1856.74,0.0195235,9.35348e-08,0.321562,0.555031
1858,1857.74,0.0195221,9.35348e-08,0.321562,0.555031
1859,1858.74,0.0195207,9.35336e-08,0.321562,0.555031
1860,1859.74,0.0195193,9.35351e-08,0.321562,0.555031
1861,1860.74,0.0195179,9.35348e-08,0.321562,0.555031
1862,1861.74,0.0195165,9.35342e-08,0.321562,0.555031
1863,1862.74,0.0195152,6.61137e-08,0.32156,0.555031
1864,1863.74,0.0195138,9.21277e-08,0.321562,0.555031
1865,1864.74,0.0195124,6.39602e-08,0.32156,0.555031
1866,1865.74,0.019511,6.39801e-08,0.32156,0.555031
1867,1866.74,0.0195096,6.3978e-08,0.32156,0.555031
1868,1867.74,0.0195082,6.39785e-08,0.32156,0.555031
1869,1868.74,0.0195068,6.39797e-08,0.32156,0.555031
1870,1869.74,0.0195054,6.39785e-08,0.32156,0.555031
1871,1870.74,0.019504,6.35602e-08,0.32156,0.555031
1872,1871.74,0.0195026,5.41495e-08,0.32156,0.55503
1873,1872.74,0.0195013,9.35365e-08,0.321562,0.555031
1874,1873.74,0.0194999,9.35356e-08,0.321562,0.555031
1875,1874.74,0.0194985,9.35345e-08,0.321562,0.555031
1876,1875.74,0.0194971,9.35229e-08,0.321562,0.555031
1877,1876.74,0.0194957,9.21304e-08,0.321562,0.555031
1878,1877.74,0.0194943,6.39785e-08,0.32156,0.555031
1879,1878.74,0.0194929,6.39772e-08,0.32156,0.555031
1880,1879.74,0.0194915,6.39797e-08,0.32156,0.555031
1881,1880.74,0.0194901,5.46418e-08,0.32156,0.55503
1882,1881.74,0.0194888,9.35345e-08,0.321562,0.555031
1883,1882.74,0.0194874,9.35342e-08,0.321562,0.555031
1884,1883.74,0.019486,9.35351e-08,0.321562,0.555031
1885,1884.74,0.0194846,9.35229e-08,0.321562,0.555031
1886,1885.74,0.0194832,6.39772e-08,0.32156,0.555031
1887,1886.74,0.0194818,6.39797e-08,0.32156,0.555031
1888,1887.74,0.0194804,6.39814e-08,0.32156,0.555031
1889,1888.74,0.0194791,1.01117e-07,0.321562,0.555032
1890,1889.74,0.0194777,9.35356e-08,0.321562,0.555031
1891,1890.74,0.0194763,9.25551e-08,0.321562,0.555031
1892,1891.74,0.0194749,9.35229e-08,0.321562,0.555031
1893,1892.74,0.0194736,6.39793e-08,0.32156,0.555031
1894,1893.74,0.0194722,6.39793e-08,0.32156,0.555031
1895,1894.74,0.0194708,6.39789e-08,0.32156,0.555031
1896,1895.74,0.0194694,9.35351e-08,0.321562,0.555031
1897,1896.74,0.019468,9.35345e-08,0.321562,0.555031
1898,1897.74,0.0194666,9.21286e-08,0.321562,0.555031
1899,1898.74,0.0194653,6.3978e-08,0.32156,0.555031
1900,1899.74,0.0194639,6.39768e-08,0.32156,0.555031
1901,1900.74,0.0194625,1.01117e-07,0.321562,0.555032
1902,1901.74,0.0194611,9.35345e-08,0.321562,0.555031
1903,1902.74,0.0194597,9.35351e-08,0.321562,0.555031
1904,1903.74,0.0194584,6.3978e-08,0.32156,0.555031
1905,1904.74,0.019457,6.39806e-08,0.32156,0.555031
1906,1905.74,0.0194556,1.01117e-07,0.321562,0.555032
1907,1906.74,0.0194543,9.35353e-08,0.321562,0.555031
1908,1907.74,0.0194529,9.21277e-08,0.321562,0.555031
1909,1908.74,0.0194515,6.39789e-08,0.32156,0.555031
1910,1909.74,0.0194501,6.3978e-08,0.32156,0.555031
1911,1910.74,0.0194488,9.35356e-08,0.321562,0.555031
1912,1911.74,0.0194474,9.35348e-08,0.321562,0.555031
1913,1912.74,0.019446,9.21165e-08,0.321562,0.555031
1914,1913.74,0.0194446,6.39776e-08,0.32156,0.555031
1915,1914.74,0.0194432,5.4147e-08,0.32156,0.55503
1916,1915.74,0.0194419,9.35353e-08,0.321562,0.555031
1917,1916.74,0.0194405,6.51747e-08,0.32156,0.555031
1918,1917.74,0.0194391,6.39759e-08,0.32156,0.555031
1919,1918.74,0.0194377,6.35572e-08,0.32156,0.555031
1920,1919.74,0.0194364,9.35345e-08,0.321562,0.555031
1921,1920.74,0.019435,9.2118e-08,0.321562,0.555031
1922,1921.74,0.0194336,6.39776e-08,0.32156,0.555031
1923,1922.74,0.0194322,5.41495e-08,0.32156,0.55503
1924,1923.74,0.0194309,9.35351e-08,0.321562,0.555031
1925,1924.74,0.0194295,6.39776e-08,0.32156,0.555031
1926,1925.74,0.0194281,6.39776e-08,0.32156,0.555031
1927,1926.74,0.0194268,9.35353e-08,0.321562,0.555031
1928,1927.74,0.0194254,9.35232e-08,0.321562,0.555031
1929,1928.74,0.019424,6.39785e-08,0.32156,0.555031
1930,1929.74,0.0194227,1.01118e-07,0.321562,0.555032
1931,1930.74,0.0194213,9.35342e-08,0.321562,0.555031
1932,1931.74,0.0194199,6.39789e-08,0.32156,0.555031
1933,1932.74,0.0194185,6.35615e-08,0.32156,0.555031
1934,1933.74,0.0194172,9.35345e-08,0.321562,0.555031
1935,1934.74,0.0194158,9.21168e-08,0.321562,0.555031
1936,1935.74,0.0194144,6.39789e-08,0.32156,0.555031
1937,1936.74,0.0194131,9.35356e-08,0.321562,0.555031
1938,1937.74,0.0194117,9.21174e-08,0.321562,0.555031
1939,1938.74,0.0194103,6.39772e-08,0.32156,0.555031
1940,1939.74,0.019409,9.35348e-08,0.321562,0.555031
1941,1940.74,0.0194076,9.21156e-08,0.321562,0.555031
1942,1941.74,0.0194062,6.39768e-08,0.32156,0.555031
1943,1942.74,0.0194049,9.33288e-08,0.321562,0.555031
1944,1943.74,0.0194035,9.21159e-08,0.321562,0.555031
1945,1944.74,0.0194021,6.39793e-08,0.32156,0.555031
1946,1945.74,0.0194008,9.35356e-08,0.321562,0.555031
1947,1946.74,0.0193994,9.21153e-08,0.321562,0.555031
1948,1947.74,0.019398,6.35594e-08,0.32156,0.555031
1949,1948.74,0.0193967,9.35339e-08,0.321562,0.555031
1950,1949.74,0.0193953,6.39785e-08,0.32156,0.555031
1951,1950.74,0.0193939,6.35589e-08,0.32156,0.555031
1952,1951.74,0.0193926,9.35252e-08,0.321562,0.555031
1953,1952.74,0.0193912,6.39776e-08,0.32156,0.555031
1954,1953.74,0.0193899,9.35348e-08,0.321562,0.555031
1955,1954.74,0.0193885,6.3978e-08,0.32156,0.555031
1956,1955.74,0.0193871,6.39772e-08,0.32156,0.555031
1957,1956.74,0.0193858,9.35353e-08,0.321562,0.555031
1958,1957.74,0.0193844,6.39793e-08,0.32156,0.555031
1959,1958.74,0.019383,5.41485e-08,0.32156,0.55503
1960,1959.74,0.0193817,9.21162e-08,0.321562,0.555031
1961,1960.74,0.0193803,6.35611e-08,0.32156,0.555031
1962,1961.74,0.019379,9.35362e-08,0.321562,0.555031
1963,1962.74,0.0193776,6.39789e-08,0.32156,0.555031
1964,1963.74,0.0193763,9.35342e-08,0.321562,0.555031
1965,1964.74,0.0193749,6.39785e-08,0.32156,0.555031
1966,1965.74,0.0193735,5.46428e-08,0.32156,0.55503
1967,1966.74,0.0193722,9.35351e-08,0.321562,0.555031
1968,1967.74,0.0193708,6.39789e-08,0.32156,0.555031
1969,1968.74,0.0193695,9.35342e-08,0.321562,0.555031
1970,1969.74,0.0193681,6.39793e-08,0.32156,0.555031
1971,1970.74,0.0193668,9.35359e-08,0.321562,0.555031
1972,1971.74,0.0193654,6.39793e-08,0.32156,0.555031
1973,1972.74,0.019364,5.41485e-08,0.32156,0.55503
1974,1973.74,0.0193627,9.35232e-08,0.321562,0.555031
1975,1974.74,0.0193613,6.35606e-08,0.32156,0.555031
1976,1975.74,0.01936,9.35229e-08,0.321562,0.555031
1977,1976.74,0.0193586,6.39776e-08,0.32156,0.555031
1978,1977.74,0.0193573,9.35353e-08,0.321562,0.555031
1979,1978.74,0.0193559,6.39793e-08,0.32156,0.555031
1980,1979.74,0.0193546,9.35345e-08,0.321562,0.555031
1981,1980.74,0.0193532,6.39801e-08,0.32156,0.555031
1982,1981.74,0.0193519,9.35348e-08,0.321562,0.555031
1983,1982.74,0.0193505,6.39785e-08,0.32156,0.555031
1984,1983.74,0.0193492,9.35345e-08,0.321562,0.555031
1985,1984.74,0.0193478,6.39789e-08,0.32156,0.555031
1986,1985.74,0.0193465,9.35348e-08,0.321562,0.555031
1987,1986.74,0.0193451,6.39806e-08,0.32156,0.555031
1988,1987.74,0.0193437,5.41495e-08,0.32156,0.55503
1989,1988.74,0.0193424,6.39785e-08,0.32156,0.555031
1990,1989.74,0.0193411,9.35351e-08,0.321562,0.555031
1991,1990.74,0.0193397,6.39772e-08,0.32156,0.555031
1992,1991.74,0.0193384,9.35371e-08,0.321562,0.555031
1993,1992.74,0.019337,6.39789e-08,0.32156,0.555031
1994,1993.74,0.0193357,9.35359e-08,0.321562,0.555031
1995,1994.74,0.0193343,6.39801e-08,0.32156,0.555031
1996,1995.74,0.019333,9.35356e-08,0.321562,0.555031
1997,1996.74,0.0193316,6.3978e-08,0.32156,0.555031
1998,1997.74,0.0193303,9.35362e-08,0.321562,0.555031
1999,1998.74,0.0193289,6.39772e-08,0.32156,0.555031
2000,1999.74,0.0193276,9.35243e-08,0.321562,0.555031
2001,2000.74,0.0193262,6.39776e-08,0.32156,0.555031
2002,2001.74,0.0193249,9.2118e-08,0.321562,0.555031
2003,2002.74,0.0193235,5.41495e-08,0.32156,0.55503
2004,2003.74,0.0193222,6.39793e-08,0.32156,0.555031
2005,2004.74,0.0193208,5.4149e-08,0.32156,0.55503
2006,2005.74,0.0193195,6.39797e-08,0.32156,0.555031
2007,2006.74,0.0193182,9.35356e-08,0.321562,0.555031
2008,2007.74,0.0193168,6.39797e-08,0.32156,0.555031
2009,2008.74,0.0193155,9.35252e-08,0.321562,0.555031
2010,2009.74,0.0193141,6.35615e-08,0.32156,0.555031
2011,2010.74,0.0193128,9.21177e-08,0.321562,0.555031
2012,2011.74,0.0193115,9.35356e-08,0.321562,0.555031
2013,2012.74,0.0193101,6.39789e-08,0.32156,0.555031
2014,2013.74,0.0193088,9.35243e-08,0.321562,0.555031
2015,2014.74,0.0193074,6.39793e-08,0.32156,0.555031
2016,2015.74,0.0193061,9.21186e-08,0.321562,0.555031
2017,2016.74,0.0193047,5.41485e-08,0.32156,0.55503
2018,2017.74,0.0193034,6.39789e-08,0.32156,0.555031
2019,2018.74,0.0193021,9.35235e-08,0.321562,0.555031
2020,2019.74,0.0193007,6.35615e-08,0.32156,0.555031
2021,2020.74,0.0192994,9.21186e-08,0.321562,0.555031
2022,2021.74,0.0192981,9.35359e-08,0.321562,0.555031
2023,2022.74,0.0192967,6.39789e-08,0.32156,0.555031
2024,2023.74,0.0192954,9.35223e-08,0.321562,0.555031
2025,2024.74,0.019294,5.41505e-08,0.32156,0.55503
2026,2025.74,0.0192927,6.39776e-08,0.32156,0.555031
2027,2026.74,0.0192914,9.35359e-08,0.321562,0.555031
2028,2027.74,0.01929,6.35585e-08,0.32156,0.555031
2029,2028.74,0.0192887,6.39827e-08,0.32156,0.555031
2030,2029.74,0.0192874,9.35365e-08,0.321562,0.555031
2031,2030.74,0.019286,6.39683e-08,0.32156,0.555031
2032,2031.74,0.0192847,9.21174e-08,0.321562,0.555031
2033,2032.74,0.0192834,9.35362e-08,0.321562,0.555031
2034,2033.74,0.019282,6.39789e-08,0.32156,0.555031
2035,2034.74,0.0192807,9.35238e-08,0.321562,0.555031
2036,2035.74,0.0192793,5.4149e-08,0.32156,0.55503
2037,2036.74,0.019278,6.39776e-08,0.32156,0.555031
2038,2037.74,0.0192767,9.21174e-08,0.321562,0.555031
2039,2038.74,0.0192754,9.35351e-08,0.321562,0.555031
2040,2039.74,0.019274,6.39772e-08,0.32156,0.555031
2041,2040.74,0.0192727,9.21162e-08,0.321562,0.555031
2042,2041.74,0.0192714,9.35333e-08,0.321562,0.555031
2043,2042.74,0.01927,6.39759e-08,0.32156,0.555031
2044,2043.74,0.0192687,9.2118e-08,0.321562,0.555031
2045,2044.74,0.0192674,9.35348e-08,0.321562,0.555031
2046,2045.74,0.019266,6.35576e-08,0.32156,0.555031
2047,2046.74,0.0192647,6.39793e-08,0.32156,0.555031
2048,2047.74,0.0192633,9.35238e-08,0.321562,0.555031
2049,2048.74,0.019262,5.4149e-08,0.32156,0.55503
2050,2049.74,0.0192607,6.3978e-08,0.32156,0.555031
2051,2050.74,0.0192593,9.21168e-08,0.321562,0.555031
2052,2051.74,0.019258,9.35359e-08,0.321562,0.555031
2053,2052.74,0.0192567,6.35598e-08,0.32156,0.555031
2054,2053.74,0.0192554,6.39793e-08,0.32156,0.555031
2055,2054.74,0.019254,9.35229e-08,0.321562,0.555031
2056,2055.74,0.0192527,9.35339e-08,0.321562,0.555031
2057,2056.74,0.0192514,6.35585e-08,0.32156,0.555031
2058,2057.74,0.0192501,6.39208e-08,0.32156,0.555031
2059,2058.74,0.0192487,9.35235e-08,0.321562,0.555031
2060,2059.74,0.0192474,5.41495e-08,0.32156,0.55503
2061,2060.74,0.0192461,6.35602e-08,0.32156,0.555031
2062,2061.74,0.0192447,6.39789e-08,0.32156,0.555031
2063,2062.74,0.0192434,9.35229e-08,0.321562,0.555031
2064,2063.74,0.0192421,5.41485e-08,0.32156,0.55503
2065,2064.74,0.0192407,6.35606e-08,0.32156,0.555031
2066,2065.74,0.0192394,6.39768e-08,0.32156,0.555031
2067,2066.74,0.0192381,9.21168e-08,0.321562,0.555031
2068,2067.74,0.0192368,9.35356e-08,0.321562,0.555031
2069,2068.74,0.0192354,6.35585e-08,0.32156,0.555031
2070,2069.74,0.0192341,6.39768e-08,0.32156,0.555031
2071,2070.74,0.0192328,9.21177e-08,0.321562,0.555031
2072,2071.74,0.0192315,9.35223e-08,0.321562,0.555031
2073,2072.74,0.0192301,5.4149e-08,0.32156,0.55503
2074,2073.74,0.0192288,6.35581e-08,0.32156,0.555031
2075,2074.74,0.0192275,6.39776e-08,0.32156,0.555031
2076,2075.74,0.0192262,9.21174e-08,0.321562,0.555031
2077,2076.74,0.0192249,9.35249e-08,0.321562,0.555031
2078,2077.74,0.0192236,9.35348e-08,0.321562,0.555031
2079,2078.74,0.0192222,6.35602e-08,0.321561,0.555031
2080,2079.74,0.0192209,6.39785e-08,0.32156,0.555031
2081,2080.74,0.0192196,6.39789e-08,0.32156,0.555031
2082,2081.74,0.0192183,9.35238e-08,0.321562,0.555031
2083,2082.74,0.019217,9.35351e-08,0.321562,0.555031
2084,2083.74,0.0192156,5.41515e-08,0.32156,0.55503
2085,2084.74,0.0192143,6.3506e-08,0.32156,0.555031
2086,2085.74,0.019213,6.39789e-08,0.32156,0.555031
2087,2086.74,0.0192117,9.21165e-08,0.321562,0.555031
2088,2087.74,0.0192104,9.35249e-08,0.321562,0.555031
2089,2088.74,0.0192091,9.35351e-08,0.321562,0.555031
2090,2089.74,0.0192077,5.41485e-08,0.32156,0.55503
2091,2090.74,0.0192064,6.35589e-08,0.32156,0.555031
2092,2091.74,0.0192051,6.3978e-08,0.32156,0.555031
2093,2092.74,0.0192038,6.39797e-08,0.32156,0.555031
2094,2093.74,0.0192024,9.21183e-08,0.321562,0.555031
2095,2094.74,0.0192011,9.3524e-08,0.321562,0.555031
2096,2095.74,0.0191998,9.35232e-08,0.321562,0.555031
2097,2096.74,0.0191985,5.415e-08,0.32156,0.55503
2098,2097.74,0.0191972,5.4151e-08,0.32156,0.55503
2099,2098.74,0.0191959,6.35602e-08,0.32156,0.555031
2100,2099.74,0.0191946,6.39789e-08,0.32156,0.555031
2101,2100.74,0.0191933,6.39776e-08,0.32156,0.555031
2102,2101.74,0.0191919,9.21183e-08,0.321562,0.555031
2103,2102.74,0.0191906,9.21177e-08,0.321562,0.555031
2104,2103.74,0.0191893,9.3524e-08,0.321562,0.555031
2105,2104.74,0.019188,9.35345e-08,0.321562,0.555031
2106,2105.74,0.0191866,5.41505e-08,0.32156,0.55503
2107,2106.74,0.0191853,6.35615e-08,0.32156,0.555031
2108,2107.74,0.019184,6.35598e-08,0.32156,0.555031
2109,2108.74,0.0191827,6.35594e-08,0.32156,0.555031
2110,2109.74,0.0191814,6.39768e-08,0.32156,0.555031
2111,2110.74,0.0191801,6.39776e-08,0.32156,0.555031
2112,2111.74,0.0191788,6.39801e-08,0.32156,0.555031
2113,2112.74,0.0191775,9.21171e-08,0.321562,0.555031
2114,2113.74,0.0191762,9.3524e-08,0.321562,0.555031
2115,2114.74,0.0191749,9.35243e-08,0.321562,0.555031
2116,2115.74,0.0191736,9.35235e-08,0.321562,0.555031
2117,2116.74,0.0191723,9.35235e-08,0.321562,0.555031
2118,2117.74,0.0191709,5.41495e-08,0.32156,0.55503
2119,2118.74,0.0191696,5.41485e-08,0.32156,0.55503
2120,2119.74,0.0191683,5.4149e-08,0.32156,0.55503
2121,2120.74,0.019167,5.41495e-08,0.32156,0.55503
2122,2121.74,0.0191657,6.35589e-08,0.32156,0.555031
2123,2122.74,0.0191644,6.35585e-08,0.32156,0.555031
2124,2123.74,0.0191631,6.35606e-08,0.32156,0.555031
2125,2124.74,0.0191618,6.35589e-08,0.32156,0.555031
2126,2125.74,0.0191605,6.3978e-08,0.32156,0.555031
2127,2126.74,0.0191592,6.39768e-08,0.32156,0.555031
2128,2127.74,0.0191579,6.3978e-08,0.32156,0.555031
2129,2128.74,0.0191566,6.39763e-08,0.32156,0.555031
2130,2129.74,0.0191553,6.39776e-08,0.32156,0.555031
2131,2130.74,0.019154,6.39755e-08,0.32156,0.555031
2132,2131.74,0.0191526,6.3978e-08,0.32156,0.555031
2133,2132.74,0.0191513,6.39776e-08,0.32156,0.555031
2134,2133.74,0.01915,6.39797e-08,0.32156,0.555031
2135,2134.74,0.0191487,6.39772e-08,0.32156,0.555031
2136,2135.74,0.0191474,6.39785e-08,0.32156,0.555031
2137,2136.74,0.0191461,6.39768e-08,0.32156,0.555031
2138,2137.74,0.0191448,6.39772e-08,0.32156,0.555031
2139,2138.74,0.0191435,6.39797e-08,0.32156,0.555031
2140,2139.74,0.0191422,6.3978e-08,0.32156,0.555031
2141,2140.74,0.0191409,6.39785e-08,0.32156,0.555031
2142,2141.74,0.0191396,6.39763e-08,0.321561,0.555031
2143,2142.74,0.0191383,6.39768e-08,0.32156,0.555031
2144,2143.74,0.019137,6.39789e-08,0.32156,0.555031
2145,2144.74,0.0191357,6.35594e-08,0.32156,0.555031
2146,2145.74,0.0191344,6.35598e-08,0.32156,0.555031
2147,2146.74,0.0191331,6.35602e-08,0.32156,0.555031
2148,2147.74,0.0191318,6.35611e-08,0.32156,0.555031
2149,2148.74,0.0191305,6.28656e-08,0.32156,0.555031
2150,2149.74,0.0191292,5.41475e-08,0.32156,0.55503
2151,2150.74,0.0191279,5.41485e-08,0.32156,0.55503
2152,2151.74,0.0191266,5.41485e-08,0.32156,0.55503
2153,2152.74,0.0191253,5.4131e-08,0.32156,0.55503
2154,2153.74,0.019124,5.4132e-08,0.32156,0.55503
2155,2154.74,0.0191227,9.35235e-08,0.321562,0.555031
2156,2155.74,0.0191214,9.35235e-08,0.321562,0.555031
2157,2156.74,0.0191201,9.21183e-08,0.321562,0.555031
2158,2157.74,0.0191188,9.21174e-08,0.321562,0.555031
2159,2158.74,0.0191175,6.39772e-08,0.32156,0.555031
2160,2159.74,0.0191162,6.3978e-08,0.32156,0.555031
2161,2160.74,0.0191149,6.39763e-08,0.32156,0.555031
2162,2161.74,0.0191136,6.35598e-08,0.32156,0.555031
2163,2162.74,0.0191123,6.35576e-08,0.32156,0.555031
2164,2163.74,0.019111,6.35589e-08,0.32156,0.555031
2165,2164.74,0.0191097,5.41475e-08,0.32156,0.55503
2166,2165.74,0.0191085,9.35238e-08,0.321562,0.555031
2167,2166.74,0.0191072,9.35235e-08,0.321562,0.555031
2168,2167.74,0.0191059,9.21174e-08,0.321562,0.555031
2169,2168.74,0.0191046,9.21162e-08,0.321562,0.555031
2170,2169.74,0.0191033,6.3978e-08,0.32156,0.555031
2171,2170.74,0.019102,6.39772e-08,0.32156,0.555031
2172,2171.74,0.0191007,6.35598e-08,0.32156,0.555031
2173,2172.74,0.0190994,5.41455e-08,0.32156,0.55503
2174,2173.74,0.0190981,5.41495e-08,0.32156,0.55503
2175,2174.74,0.0190968,9.35246e-08,0.321562,0.555031
2176,2175.74,0.0190955,9.35235e-08,0.321562,0.555031
2177,2176.74,0.0190942,9.21162e-08,0.321562,0.555031
2178,2177.74,0.019093,6.39763e-08,0.32156,0.555031
2179,2178.74,0.0190917,6.35594e-08,0.32156,0.555031
2180,2179.74,0.0190904,6.35585e-08,0.32156,0.555031
2181,2180.74,0.0190891,5.41465e-08,0.32156,0.55503
2182,2181.74,0.0190877,5.4131e-08,0.32156,0.55503
2183,2182.74,0.0190865,9.35238e-08,0.321562,0.555031
2184,2183.74,0.0190852,9.21153e-08,0.321562,0.555031
2185,2184.74,0.0190839,6.39776e-08,0.32156,0.555031
2186,2185.74,0.0190826,6.35615e-08,0.32156,0.555031
2187,2186.74,0.0190813,5.41495e-08,0.32156,0.55503
2188,2187.74,0.01908,5.41295e-08,0.32156,0.55503
2189,2188.74,0.0190788,9.35226e-08,0.321562,0.555031
2190,2189.74,0.0190775,9.21156e-08,0.321562,0.555031
2191,2190.74,0.0190762,6.39785e-08,0.321561,0.555031
2192,2191.74,0.0190749,6.35589e-08,0.32156,0.555031
2193,2192.74,0.0190736,5.4149e-08,0.32156,0.55503
2194,2193.74,0.0190724,9.35238e-08,0.321562,0.555032
2195,2194.74,0.019071,9.21168e-08,0.321562,0.555031
2196,2195.74,0.0190697,9.21159e-08,0.321562,0.555031
2197,2196.74,0.0190685,6.35585e-08,0.321561,0.555031
2198,2197.74,0.0190672,5.4148e-08,0.32156,0.55503
2199,2198.74,0.0190659,9.35235e-08,0.321562,0.555031
2200,2199.74,0.0190646,9.21162e-08,0.321562,0.555031
2201,2200.74,0.0190633,6.39763e-08,0.32156,0.555031
2202,2201.74,0.019062,6.35606e-08,0.32156,0.555031
2203,2202.74,0.0190607,5.4147e-08,0.32156,0.55503
2204,2203.74,0.0190595,9.3518e-08,0.321562,0.555031
2205,2204.74,0.0190582,9.21142e-08,0.321562,0.555031
2206,2205.74,0.0190569,6.39772e-08,0.32156,0.555031
